id,Class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
981,0,1,1,2,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,6
4090,1,1,0,3,0,2,0,1,0,7,1,1,1,1,3,1,0,0,0,2,2,2,1
7990,1,2,2,0,0,2,0,1,1,4,0,1,1,0,1,2,0,0,0,0,1,2,2
1803,0,1,2,0,1,0,0,1,0,7,0,1,0,0,1,0,0,0,0,1,3,2,1
6328,1,1,1,0,0,2,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,5
6584,1,0,1,0,0,5,0,1,1,4,0,1,1,1,1,2,0,0,0,0,1,2,5
4204,1,0,2,3,0,2,0,1,0,5,1,1,1,1,3,2,0,0,0,2,2,3,2
7746,0,1,1,1,0,0,0,0,0,7,1,1,1,1,0,0,0,0,1,1,1,5,0
364,0,1,1,2,1,6,0,1,0,2,1,2,0,0,0,0,0,0,0,1,0,5,0
7151,1,0,1,5,0,2,0,1,1,4,0,1,1,1,0,2,0,0,0,0,1,2,5
7086,0,3,0,3,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,1,1,0
2334,0,1,2,5,1,0,0,1,0,10,0,1,0,0,1,5,0,0,0,1,3,3,1
1809,0,1,0,3,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,3,1,0
1728,0,1,2,0,1,6,0,1,0,3,1,3,0,2,0,0,0,0,0,1,0,1,0
5589,1,1,2,0,0,1,0,1,1,4,0,1,1,1,0,0,0,0,0,0,1,2,5
3335,0,0,2,0,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,0,2,1
5326,1,1,2,0,0,5,0,1,1,4,0,1,1,0,1,0,0,0,0,0,1,2,5
4419,0,1,1,4,1,0,0,1,0,6,1,1,0,0,0,0,0,0,1,0,1,4,3
5171,1,0,1,4,1,2,0,1,0,5,0,1,2,0,0,0,0,0,0,1,2,2,0
2647,0,0,0,1,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0
2364,0,1,0,5,1,0,0,1,0,2,0,1,0,0,0,5,0,0,0,1,0,2,1
7220,0,1,1,3,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,1,5,0
6672,1,1,2,5,0,5,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,1
6705,1,1,1,0,0,1,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
2159,0,1,0,5,1,0,0,1,0,10,0,1,0,0,0,5,0,0,0,1,0,2,1
4467,1,0,2,2,0,2,0,1,0,5,1,1,1,1,2,1,0,0,0,2,2,3,0
1319,0,1,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0
3448,0,1,0,0,1,0,0,1,0,10,0,1,0,0,0,5,0,0,0,1,3,2,1
828,0,1,1,1,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,1,6
3123,0,1,2,5,1,0,0,1,0,3,0,1,0,0,0,5,0,0,0,1,0,2,1
4600,1,0,0,3,0,2,0,1,0,7,1,1,1,1,1,3,0,0,0,2,2,3,1
6922,1,2,1,5,0,1,0,1,1,4,0,1,1,0,1,2,0,0,0,0,1,2,1
6660,0,3,0,3,0,0,0,0,0,7,1,1,0,1,0,0,0,0,1,1,1,1,0
10,0,1,2,2,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,5,0
5068,1,1,0,2,0,2,0,1,0,5,1,1,1,1,3,1,0,0,0,2,2,2,0
5107,1,0,3,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,4,5
672,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,0,0,0,5,1,0,0,1,0,7,0,1,0,0,0,2,0,0,0,1,3,2,1
3519,0,0,2,5,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,2,1
2473,0,1,2,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,3,2,1
2635,0,0,2,5,1,0,0,1,0,7,0,1,0,0,1,5,0,0,0,1,3,2,1
5756,1,1,2,3,0,2,0,1,0,1,1,1,1,1,3,1,0,0,0,2,2,2,0
4959,1,0,0,3,0,2,0,1,0,1,1,1,1,1,1,2,0,0,0,2,2,3,2
7690,1,2,1,5,0,1,0,1,1,4,0,1,1,0,1,2,0,0,0,0,1,2,5
6559,1,1,1,0,0,1,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,5
5540,0,1,2,4,1,0,0,1,0,6,1,1,0,0,0,0,0,0,1,0,1,4,3
3885,1,1,0,3,0,7,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,1,1
7725,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,5,0
4402,1,0,0,3,0,2,0,1,0,5,1,1,1,1,1,3,0,0,0,2,2,2,0
6144,1,1,2,5,0,2,0,1,1,4,0,1,1,1,1,2,0,0,0,0,1,2,2
4810,1,1,2,2,0,2,0,1,0,7,1,1,1,1,1,3,0,0,0,2,2,3,1
3401,0,0,2,0,1,0,0,1,0,3,0,1,0,0,4,5,0,0,0,1,3,3,1
3908,1,0,0,2,0,2,0,1,0,5,1,1,1,1,1,1,0,0,0,2,2,2,1
1302,0,0,1,1,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,1,0
6652,1,0,2,5,0,5,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,2,2
2867,0,1,2,0,1,0,0,1,0,10,0,1,0,0,1,2,0,0,0,1,3,3,1
6753,1,0,2,0,0,5,0,1,1,4,0,1,1,0,0,2,0,0,0,0,1,2,1
4781,1,0,0,3,0,2,0,1,0,1,1,1,1,1,3,2,0,0,0,2,2,3,2
2188,0,1,0,3,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,0,2,1
2447,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,3,3,1
4960,1,1,2,3,0,2,0,1,0,5,1,1,1,1,1,1,0,0,0,2,2,3,1
5729,1,1,1,1,1,2,0,1,0,5,0,1,0,0,0,0,0,0,0,1,2,2,0
1716,0,1,2,1,1,4,0,1,0,2,1,2,0,0,0,0,0,0,0,1,0,5,0
6680,1,0,2,0,0,1,0,1,1,4,0,1,0,1,1,0,0,0,0,0,1,2,5
5786,1,1,2,3,0,2,0,1,0,5,1,1,1,1,3,3,0,0,0,2,2,2,0
7451,1,2,1,0,0,2,0,1,1,4,0,1,1,1,0,0,0,0,0,0,1,2,2
5925,1,0,2,3,0,2,0,1,0,5,1,1,1,1,2,2,0,0,0,2,2,3,2
7902,1,2,1,0,0,1,0,1,1,4,0,1,0,1,1,0,0,0,0,0,1,2,2
7202,0,3,0,1,0,0,0,0,0,7,1,1,1,0,0,0,0,0,1,1,1,1,0
24,0,3,1,1,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,6
2881,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
4318,1,0,2,3,0,2,0,1,0,1,1,1,1,1,3,2,0,0,0,2,2,3,1
762,0,1,1,1,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,5,0
6415,1,1,2,5,0,8,0,1,0,2,1,2,1,2,6,6,0,0,2,4,1,4,1
5175,0,1,1,7,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,4,3
3310,0,0,2,5,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,3,2,1
7676,1,2,1,0,0,2,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,1
7373,0,3,1,3,0,0,0,0,0,7,1,1,0,1,0,0,0,0,1,1,1,1,0
6121,1,1,1,5,0,1,0,1,1,4,0,1,0,1,0,2,0,0,0,0,1,2,2
676,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,2,4
2520,0,1,0,5,1,0,0,1,0,7,0,1,0,0,1,2,0,0,0,1,0,2,1
7909,0,1,0,3,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,1,1,1,0
2551,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,5,0,0,0,1,0,3,1
21,1,1,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,3,2,0
5629,1,0,1,4,1,2,0,1,0,7,0,1,2,0,0,0,0,0,0,1,2,2,0
9,0,3,1,2,1,6,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,6
1459,1,0,1,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,4
2780,0,0,0,0,1,0,0,1,0,10,0,1,0,0,4,2,0,0,0,1,0,3,1
1881,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8109,0,3,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1,5,0
2378,0,1,1,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,1,0
738,0,1,1,1,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0
5842,1,0,1,3,1,2,0,1,0,5,0,1,0,3,0,0,0,0,0,1,2,2,0
2022,0,1,0,0,1,0,0,1,0,10,0,1,0,0,0,5,0,0,0,1,3,3,1
3286,0,1,2,0,1,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,3,2,1
3994,1,1,0,3,0,7,0,1,1,10,1,1,0,0,0,0,0,0,0,1,3,2,1
4474,1,0,2,2,0,2,0,1,0,5,1,1,1,1,3,1,0,0,0,2,2,2,0
1154,1,1,2,1,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,0
4379,0,0,2,5,1,0,0,1,0,3,0,1,0,0,1,5,0,0,0,1,0,2,1
5503,0,2,1,7,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,1,4,3
4895,1,1,0,2,0,2,0,1,0,1,1,1,1,1,2,1,0,0,0,2,2,3,2
5438,1,0,0,3,0,2,0,1,0,7,1,1,1,1,1,2,0,0,0,2,2,2,0
2466,0,0,0,0,1,0,0,1,0,7,0,1,0,0,4,2,0,0,0,1,3,2,1
6255,1,1,2,5,0,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,1
2100,0,1,2,3,1,0,0,1,0,7,0,1,0,0,0,5,0,0,0,1,0,3,1
927,1,1,2,0,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,4
1891,0,1,0,1,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,3,0,0
6916,1,2,1,5,0,5,0,1,1,4,0,1,0,1,1,2,0,0,0,0,1,2,2
6728,1,1,1,5,0,5,0,1,1,4,0,1,1,0,0,2,0,0,0,0,1,2,1
39,0,3,1,2,1,4,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,6
3470,0,0,0,5,1,0,0,1,0,10,0,1,0,0,4,2,0,0,0,1,3,3,1
3477,1,1,0,3,0,7,0,1,1,7,1,1,0,0,0,0,0,0,0,1,0,1,1
4533,0,1,2,8,0,0,0,1,1,5,1,1,0,3,0,0,0,0,0,3,2,2,1
5918,1,1,1,3,1,2,0,1,0,7,0,1,2,3,0,0,0,0,0,1,2,2,4
1237,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,1,0
600,0,1,1,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0
3829,1,1,0,3,0,2,0,1,0,7,1,1,1,1,2,3,0,0,0,2,2,3,0
4062,0,0,2,5,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,3,1
1130,1,0,1,0,1,3,0,1,1,7,1,0,0,0,0,0,0,0,0,1,3,2,4
6587,1,0,2,5,0,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,5
5667,1,1,0,3,0,2,0,1,0,7,1,1,1,1,1,2,0,0,0,2,2,3,2
6025,1,1,1,0,0,5,0,1,1,4,0,1,1,1,0,0,0,0,0,0,1,2,2
7336,1,0,2,5,0,8,0,1,0,2,1,2,1,2,6,6,0,0,2,4,1,4,1
7021,1,0,1,5,0,5,0,1,1,4,0,1,1,1,1,0,0,0,0,0,1,2,1
914,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4237,1,0,0,2,0,2,0,1,0,5,1,1,1,1,3,1,0,0,0,2,2,2,1
3775,1,1,0,3,0,2,0,1,0,5,1,1,1,1,2,1,0,0,0,2,2,3,2
7907,0,3,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,1,1,0
3023,0,0,2,5,1,0,0,1,0,10,0,1,0,0,4,2,0,0,0,1,3,2,1
773,0,1,1,2,1,6,0,0,1,7,0,1,0,0,0,0,0,0,0,1,3,2,1
5934,1,0,1,4,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,2,1,0
3748,0,0,0,5,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,3,2,1
3135,0,0,2,5,1,0,0,1,0,7,0,1,0,0,0,2,0,0,0,1,0,3,1
1558,0,0,1,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0
1339,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
5718,1,0,1,3,1,2,0,1,0,7,0,1,0,0,0,0,0,0,0,1,2,1,0
6513,1,1,1,5,0,1,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
2717,0,0,0,5,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,3,2,1
7424,1,2,2,5,0,2,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,2
3934,1,0,0,2,0,2,0,1,0,5,1,1,1,1,3,3,0,0,0,2,2,2,2
5561,1,0,2,2,0,2,0,1,0,7,1,1,1,1,1,1,0,0,0,2,2,2,2
2556,0,1,2,5,1,0,0,1,0,2,0,1,0,0,1,5,0,0,0,1,3,2,1
5789,1,3,1,7,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,6,2,6
5436,0,1,2,8,0,0,0,1,1,7,1,1,0,3,0,0,0,0,0,3,2,3,1
60,0,5,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,2,4
3567,1,1,0,3,0,2,0,1,0,7,1,1,1,1,3,2,0,0,0,2,2,2,2
2464,0,0,0,0,1,0,0,1,0,10,0,1,0,0,1,0,0,0,0,1,3,3,1
7602,0,1,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,3,2
1607,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0
1207,1,0,2,1,1,3,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,4
7820,1,2,2,5,0,8,0,1,0,2,1,2,1,2,6,6,0,0,2,4,1,4,1
2098,1,1,1,1,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0
5593,1,0,2,7,1,0,0,1,0,9,1,1,0,0,0,0,0,0,1,1,6,2,6
7852,1,2,2,0,0,5,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,5
4428,1,1,0,2,0,2,0,1,0,7,1,1,1,1,2,3,0,0,0,2,2,2,0
1946,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,0,0,0,0,3,1,0
134,0,0,1,1,1,6,0,0,1,7,0,1,0,0,0,0,0,0,0,1,3,2,1
5571,1,3,2,1,1,0,0,1,0,9,1,1,0,0,0,0,0,0,1,1,6,2,6
1223,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,1,0
3980,1,0,2,3,0,2,0,1,0,7,1,1,1,1,3,1,0,0,0,2,2,2,0
7363,1,2,2,5,0,1,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,2
3702,0,0,2,5,1,0,0,1,0,2,0,1,0,0,4,0,0,0,0,1,0,3,1
2856,0,1,2,5,1,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,3,3,1
4231,1,1,2,2,0,2,0,1,0,7,1,1,1,1,1,2,0,0,0,2,2,3,2
2477,0,1,2,3,1,0,0,1,0,10,0,1,0,0,0,5,0,0,0,1,0,3,1
7980,1,2,1,5,0,2,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,2,1
6581,1,0,2,0,0,5,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,1
2751,0,1,0,3,1,0,0,1,0,7,0,1,0,0,1,2,0,0,0,1,3,3,1
609,0,0,0,3,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,4
7729,0,1,1,0,0,0,1,1,0,11,1,1,0,0,5,4,0,2,0,1,4,4,5
1613,1,0,1,1,1,3,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,4
3971,1,1,0,3,0,2,0,1,0,7,1,1,1,1,3,3,0,0,0,2,2,3,2
7300,0,1,1,3,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,3,2
6056,1,0,1,5,0,2,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
6087,1,1,1,5,0,5,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,5
351,0,0,2,0,1,6,0,1,0,7,1,3,0,2,0,0,0,0,0,1,3,1,2
7205,0,2,1,0,0,0,1,1,0,8,1,1,0,0,5,4,0,1,0,1,5,4,5
3584,0,0,2,0,1,0,0,1,0,2,0,1,0,0,4,0,0,0,0,1,3,2,1
7380,1,2,1,0,0,2,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,1
1169,0,3,1,1,1,6,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,5,6
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
5578,0,1,2,6,0,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,1,2,5
6493,1,0,1,5,0,5,0,1,1,4,0,1,1,1,1,0,0,0,0,0,1,2,5
1571,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5793,1,3,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,6,2,0
5581,1,1,2,0,0,2,0,1,1,4,0,1,1,1,1,2,0,0,0,0,1,2,1
3985,1,0,0,3,0,2,0,1,0,1,1,1,1,1,2,2,0,0,0,2,2,3,0
1050,0,1,0,5,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1
5321,1,1,2,0,0,5,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,5
1842,0,1,2,3,1,0,0,1,0,7,0,1,0,0,0,2,0,0,0,1,0,2,1
6870,1,1,1,5,0,2,0,1,1,4,0,1,0,1,1,2,0,0,0,0,1,2,5
5865,0,0,2,4,1,0,0,1,0,2,1,1,0,0,7,7,0,0,1,0,1,4,3
6506,1,0,2,5,0,2,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,2
2143,0,1,2,5,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1
172,0,1,0,2,1,4,0,0,1,3,0,1,0,0,0,0,0,0,0,1,7,2,1
3764,0,0,2,0,1,0,0,1,0,10,0,1,0,0,0,2,0,0,0,1,0,3,1
5560,1,1,1,1,1,2,0,1,0,7,0,1,0,0,0,0,0,0,0,1,2,2,0
3940,1,1,0,2,0,2,0,1,0,5,1,1,1,1,3,3,0,0,0,2,2,2,0
1511,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7775,1,2,2,5,0,2,0,1,1,4,0,1,1,0,1,0,0,0,0,0,1,2,5
5187,1,0,0,2,0,2,0,1,0,5,1,1,1,1,2,2,0,0,0,2,2,3,1
7236,0,3,1,3,0,0,0,0,0,7,1,1,1,1,0,0,0,0,1,1,1,5,0
2402,0,1,0,3,1,0,0,1,0,7,0,1,0,0,4,2,0,0,0,1,0,2,1
860,0,0,2,0,1,4,0,1,0,2,1,3,0,2,0,0,0,0,0,1,3,3,2
3451,1,1,0,3,0,2,0,1,0,7,1,1,1,1,1,3,0,0,0,2,2,3,0
3801,1,1,1,3,0,7,0,1,1,7,1,1,0,0,0,0,0,0,0,1,0,1,1
3489,0,0,2,3,1,0,0,1,0,2,0,1,0,0,4,5,0,0,0,1,0,3,1
5006,1,1,0,2,0,2,0,1,0,1,1,1,1,1,2,1,0,0,0,2,2,2,0
6003,1,1,1,0,0,2,0,1,1,4,0,1,1,1,0,0,0,0,0,0,1,2,2
7694,1,2,1,5,0,2,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,1
3463,1,1,0,1,0,7,0,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,1
3842,0,0,0,5,1,0,0,1,0,3,0,1,0,0,4,2,0,0,0,1,0,3,1
1883,0,1,0,0,1,0,0,1,0,10,0,1,0,0,4,5,0,0,0,1,3,3,1
4666,1,1,0,2,0,2,0,1,0,7,1,1,1,1,1,2,0,0,0,2,2,3,2
1914,0,0,0,3,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,3,0,0
4126,1,1,2,2,0,2,0,1,0,5,1,1,1,1,3,2,0,0,0,2,2,2,2
1216,0,1,1,1,0,0,0,0,0,7,0,0,2,3,0,0,0,0,0,0,3,0,0
5475,1,1,2,2,0,2,0,1,0,1,1,1,1,1,1,1,0,0,0,2,2,2,1
1208,0,0,1,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
7641,0,3,1,3,0,0,0,0,0,7,1,1,1,0,0,0,0,0,1,1,1,1,0
4755,1,1,2,3,0,2,0,1,0,1,1,1,1,1,3,2,0,0,0,2,2,3,2
3564,0,1,2,0,1,0,0,1,0,2,0,1,0,0,4,0,0,0,0,1,3,3,1
4338,1,1,2,3,0,2,0,1,0,1,1,1,1,1,2,3,0,0,0,2,2,2,1
5909,1,0,0,3,0,2,0,1,0,7,1,1,1,1,1,1,0,0,0,2,2,3,2
8119,0,2,1,0,0,0,1,1,0,8,1,1,0,0,5,4,0,1,0,1,4,4,5
7291,1,2,2,0,0,2,0,1,1,4,0,1,1,0,1,0,0,0,0,0,1,2,5
1978,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,0,0,0,0,3,0,0
2109,0,0,0,3,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0,2,1
6561,1,0,1,0,0,2,0,1,1,4,0,1,0,1,0,2,0,0,0,0,1,2,1
1952,0,1,0,3,1,0,0,1,0,7,0,1,0,0,4,2,0,0,0,1,0,3,1
1326,0,3,1,2,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5,0
3421,1,1,0,3,0,7,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
5235,1,0,2,2,0,2,0,1,0,7,1,1,1,1,2,3,0,0,0,2,2,2,1
6661,1,1,1,0,0,1,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,2,2
4322,1,1,0,2,0,2,0,1,0,1,1,1,1,1,3,2,0,0,0,2,2,3,2
7773,1,2,1,0,0,1,0,1,1,4,0,1,1,1,1,2,0,0,0,0,1,2,1
4578,1,0,2,3,0,2,0,1,0,5,1,1,1,1,1,1,0,0,0,2,2,3,1
1712,0,1,0,0,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,3,2,1
7408,1,2,2,5,0,1,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,2,5
445,0,1,2,0,1,4,0,1,0,7,1,3,0,2,0,0,0,0,0,1,0,1,0
398,0,1,0,3,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,4
887,0,0,2,2,1,6,0,1,0,3,1,3,0,2,0,0,0,0,0,1,3,3,0
5363,1,0,2,2,0,2,0,1,0,7,1,1,1,1,1,2,0,0,0,2,2,3,1
7505,1,2,1,0,0,1,0,1,1,4,0,1,1,0,1,2,0,0,0,0,1,2,2
1342,1,0,1,1,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,4
116,0,5,0,3,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,3,3,4
1258,0,0,1,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,0,0
740,0,1,0,0,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,2,4
7145,1,1,2,5,0,2,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,5
5852,1,0,2,2,0,2,0,1,0,1,1,1,1,1,1,2,0,0,0,2,2,3,0
368,0,3,2,2,1,6,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,5,0
1062,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0
4399,1,0,0,2,0,2,0,1,0,5,1,1,1,1,1,1,0,0,0,2,2,3,0
2514,0,0,0,3,1,0,0,1,0,7,0,1,0,0,1,2,0,0,0,1,3,3,1
4340,1,1,2,3,0,2,0,1,0,1,1,1,1,1,1,1,0,0,0,2,2,3,0
6914,0,3,1,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,5,0
3363,1,1,0,3,0,2,0,1,0,5,1,1,1,1,2,1,0,0,0,2,2,3,0
6477,1,1,1,5,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,2,2
4173,1,0,0,2,0,2,0,1,0,1,1,1,1,1,3,3,0,0,0,2,2,3,2
1637,1,0,1,1,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,2,0
237,0,3,2,2,1,4,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,1,0
1729,0,1,1,3,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,3,0,0
1353,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
4745,1,0,0,2,0,2,0,1,0,1,1,1,1,1,2,2,0,0,0,2,2,2,1
2094,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0
6718,1,1,1,0,0,1,0,1,1,4,0,1,0,1,1,0,0,0,0,0,1,2,2
4767,1,0,0,3,0,2,0,1,0,1,1,1,1,1,1,3,0,0,0,2,2,3,2
2774,0,1,0,5,1,0,0,1,0,7,0,1,0,0,1,5,0,0,0,1,0,2,1
2851,0,1,0,5,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,3,3,1
447,0,0,2,0,1,4,0,1,0,3,1,3,0,2,0,0,0,0,0,1,0,1,0
4372,1,1,0,2,0,2,0,1,0,7,1,1,1,1,3,2,0,0,0,2,2,2,0
424,0,1,1,1,1,4,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,5,6
1414,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
3959,1,1,1,3,1,2,0,1,0,2,0,1,2,0,0,0,0,0,0,1,2,2,4
8058,1,2,1,5,0,5,0,1,1,4,0,1,0,1,0,2,0,0,0,0,1,2,5
1299,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
666,0,0,2,0,1,6,0,1,0,2,1,3,0,2,0,0,0,0,0,1,3,1,0
2066,0,1,2,5,1,0,0,1,0,7,0,1,0,0,1,2,0,0,0,1,3,2,1
2047,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0
1191,0,1,1,2,1,4,0,1,0,2,1,2,0,0,0,0,0,0,0,1,3,1,6
3113,0,0,2,5,1,0,0,1,0,3,0,1,0,0,4,2,0,0,0,1,0,2,1
6180,1,0,2,5,0,2,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,5
7722,1,0,1,0,0,5,0,1,1,4,0,1,1,0,1,0,0,0,0,0,1,2,2
